timestamp,machine_id,failure,val1,val2,val3,val4,field7,val5,val6,val7
2020-03-19 03:32:00,Y10111,0,72061622,276,24818,393,10,1,4,15.9
2020-03-19 03:34:00,Y10111,0,94768801,214,12102,162,10,3,2,55.6
2020-03-19 03:36:00,Y10111,0,62995944,181,8135,20,10,0,1,12.5
2020-03-19 03:38:00,Y10111,0,66167686,159,4445,311,10,2,2,9.0
2020-03-19 03:40:00,Y10111,0,77474570,124,23648,332,11,1,1,54.0
2020-03-19 03:42:00,Y10111,0,31712175,246,1158,424,11,2,2,15.4
2020-03-19 03:44:00,Y10111,0,69240705,207,22841,315,10,0,3,9.9
2020-03-19 03:46:00,Y10111,0,36377785,116,23499,450,10,0,2,37.7
2020-03-19 03:48:00,Y10111,0,100125197,348,2033,528,11,1,0,22.6
2020-03-19 03:50:00,Y10111,0,104972887,58,2102,243,9,3,2,36.3
2020-03-19 03:52:00,Y10111,0,66708963,100,17991,421,12,1,3,18.5
2020-03-19 03:54:00,Y10111,0,72411997,281,12784,314,10,0,2,48.4
2020-03-19 03:56:00,Y10111,0,86855365,235,8907,132,10,1,1,48.6
2020-03-19 03:58:00,Y10111,0,29381485,67,13466,156,10,2,1,17.6
2020-03-19 04:00:00,Y10111,0,85949211,357,378,293,10,2,0,68.3
2020-03-19 04:02:00,Y10111,0,31323476,164,22971,23,12,2,0,36.4
2020-03-19 04:04:00,Y10111,0,86424304,387,16083,426,12,2,0,48.1
2020-03-19 04:06:00,Y10111,0,46209735,363,2063,232,9,0,2,43.3
2020-03-19 04:08:00,Y10111,0,95434116,285,13673,208,12,0,3,25.6
2020-03-19 04:10:00,Y10111,0,101302110,113,20644,284,11,1,3,41.3
2020-03-19 04:12:00,Y10111,0,40188991,177,1399,378,11,3,3,32.6
2020-03-19 04:14:00,Y10111,0,76463204,171,4201,415,12,1,1,68.2
2020-03-19 04:16:00,Y10111,0,103874928,25,11188,502,10,3,0,4.7
2020-03-19 04:18:00,Y10111,0,104802860,95,1941,158,11,3,0,45.9
2020-03-19 04:20:00,Y10111,0,24101116,184,17410,97,10,3,2,69.4
2020-03-19 04:22:00,Y10111,0,84229104,231,17051,14,11,2,2,46.7
2020-03-19 04:24:00,Y10111,0,35942333,282,6618,44,10,2,1,53.7
2020-03-19 04:26:00,Y10111,0,58328035,316,5010,227,11,3,3,47.9
2020-03-19 04:28:00,Y10111,0,50364053,287,19661,375,10,0,1,63.6
2020-03-19 04:30:00,Y10111,0,58393781,113,6798,452,11,1,2,25.5
2020-03-19 04:32:00,Y10111,0,17954158,32,5353,401,11,0,2,53.2
2020-03-19 04:34:00,Y10111,0,103781713,349,21768,356,12,1,2,64.6
2020-03-19 04:36:00,Y10111,0,47614471,173,23356,87,12,1,2,53.1
2020-03-19 04:38:00,Y10111,0,10695323,136,13103,117,10,0,1,1.1
2020-03-19 04:40:00,Y10111,0,92522205,75,290,461,12,1,1,52.1
2020-03-19 04:42:00,Y10111,0,86480862,151,19846,74,9,3,4,40.4
2020-03-19 04:44:00,Y10111,0,81134477,357,10583,42,12,0,1,17.6
2020-03-19 04:46:00,Y10111,0,93460890,129,13368,311,11,1,4,13.0
2020-03-19 04:48:00,Y10111,0,46860160,158,18710,506,12,1,1,56.4
2020-03-19 04:50:00,Y10111,0,11632585,307,16475,523,10,1,0,38.3
2020-03-19 04:52:00,Y10111,0,64474296,293,3287,43,9,0,3,12.0
2020-03-19 04:54:00,Y10111,0,38429938,18,16210,310,11,1,4,7.9
2020-03-19 04:56:00,Y10111,0,28419829,68,3035,257,12,3,0,29.6
2020-03-19 04:58:00,Y10111,0,45108718,128,18596,425,10,0,1,29.9
2020-03-19 05:00:00,Y10111,0,93499201,66,11711,508,10,1,1,18.1
2020-03-19 05:02:00,Y10111,0,100135085,91,8168,348,11,3,1,34.4
2020-03-19 05:04:00,Y10111,0,90018292,284,14785,376,11,0,4,33.9
2020-03-19 05:06:00,Y10111,0,44538816,59,13275,231,9,2,0,11.2
2020-03-19 05:08:00,Y10111,0,46593350,96,9136,509,12,1,4,16.8
2020-03-19 05:10:00,Y10111,0,49860352,78,23088,418,9,1,1,5.4
2020-03-19 05:12:00,Y10111,0,99189643,335,22236,470,9,3,2,9.8
2020-03-19 05:14:00,Y10111,0,26772756,181,21929,371,11,0,2,54.2
2020-03-19 05:16:00,Y10111,0,99988403,45,4721,13,9,0,4,50.5
2020-03-19 05:18:00,Y10111,0,87175984,390,16283,305,10,0,1,17.7
2020-03-19 05:20:00,Y10111,0,66799408,317,22598,114,12,3,1,5.5
2020-03-19 05:22:00,Y10111,0,56113456,176,5604,391,10,2,1,21.5
2020-03-19 05:24:00,Y10111,0,55114116,112,781,165,9,2,2,33.9
2020-03-19 05:26:00,Y10111,0,54371027,305,13535,403,9,2,0,19.9
2020-03-19 05:28:00,Y10111,0,77366213,125,22401,457,11,0,2,64.0
2020-03-19 05:30:00,Y10111,0,78708617,48,24421,69,11,3,3,8.1
2020-03-19 05:32:00,Y10111,0,59822087,83,3817,182,10,3,2,14.7
2020-03-19 05:34:00,Y10111,0,70481965,42,19300,75,9,2,2,57.2
2020-03-19 05:36:00,Y10111,0,46958547,310,2612,24,11,3,2,42.4
2020-03-19 05:38:00,Y10111,0,77031686,164,14241,194,10,2,0,14.1
2020-03-19 05:40:00,Y10111,0,49926587,175,18378,126,9,1,0,41.1
2020-03-19 05:42:00,Y10111,0,43490944,136,4939,227,9,2,1,44.9
2020-03-19 05:44:00,Y10111,0,22979514,290,21637,195,11,0,3,52.4
2020-03-19 05:46:00,Y10111,0,70125599,303,15890,103,9,1,0,63.3
2020-03-19 05:48:00,Y10111,0,10565169,41,13490,11,9,2,3,8.3
2020-03-19 05:50:00,Y10111,0,104169113,138,1358,148,9,0,0,0.6
2020-03-19 05:52:00,Y10111,0,75478881,157,17494,143,9,3,3,20.5
2020-03-19 05:54:00,Y10111,0,21900770,9,1577,309,12,1,3,10.7
2020-03-19 05:56:00,Y10111,0,25950328,301,20785,467,9,0,2,31.9
2020-03-19 05:58:00,Y10111,0,53608955,218,14083,407,10,1,0,3.1
2020-03-19 06:00:00,Y10111,0,37012984,373,858,292,11,2,4,32.9
2020-03-19 06:02:00,Y10111,0,78931360,195,23712,94,9,1,2,16.4
2020-03-19 06:04:00,Y10111,0,72294415,298,21519,265,9,3,2,58.9
2020-03-19 06:06:00,Y10111,0,65904565,374,18673,257,10,1,3,57.3
2020-03-19 06:08:00,Y10111,0,55650520,4,8710,225,10,0,2,24.0
2020-03-19 06:10:00,Y10111,0,76269000,160,2888,43,12,2,0,39.8
2020-03-19 06:12:00,Y10111,0,24399134,289,16984,74,12,3,0,10.7
2020-03-19 06:14:00,Y10111,0,45296847,140,22139,503,9,3,1,27.6
2020-03-19 06:16:00,Y10111,0,87098553,156,15985,423,12,2,1,61.9
2020-03-19 06:18:00,Y10111,0,68427738,180,9500,236,9,1,1,2.2
2020-03-19 06:20:00,Y10111,0,64512246,312,20152,65,11,0,4,36.3
2020-03-19 06:22:00,Y10111,0,22414013,304,9846,118,10,1,2,15.4
2020-03-19 06:24:00,Y10111,0,35827725,250,3019,419,9,0,4,20.0
2020-03-19 06:26:00,Y10111,0,55324943,256,5778,79,12,3,1,27.8
2020-03-19 06:28:00,Y10111,0,98434040,224,20120,228,10,0,2,69.7
2020-03-19 06:30:00,Y10111,0,33833405,298,22648,288,11,1,1,58.6
2020-03-19 06:32:00,Y10111,0,76476719,182,6535,427,12,0,2,9.9
2020-03-19 06:34:00,Y10111,0,97836072,384,13825,302,12,3,0,19.5
2020-03-19 06:36:00,Y10111,0,92664993,372,4497,486,9,0,0,33.4
2020-03-19 06:38:00,Y10111,0,74704609,158,3956,287,11,3,2,38.1
2020-03-19 06:40:00,Y10111,0,39542848,69,16386,54,10,2,1,32.4
2020-03-19 06:42:00,Y10111,0,98834976,30,12532,108,12,0,2,10.6
2020-03-19 06:44:00,Y10111,0,90394749,339,8656,152,11,3,0,26.0
2020-03-19 06:46:00,Y10111,0,34957084,51,19335,274,11,2,1,27.1
2020-03-19 06:48:00,Y10111,0,53125691,291,3210,515,11,2,3,61.6
2020-03-19 06:50:00,Y10111,0,45219151,215,19367,404,10,2,0,69.2
2020-03-19 06:52:00,Y10111,0,67848277,321,698,49,10,2,0,18.4
2020-03-19 06:54:00,Y10111,0,64569948,282,12832,204,9,0,4,69.7
2020-03-19 06:56:00,Y10111,0,61480402,20,1482,246,10,0,3,63.1
2020-03-19 06:58:00,Y10111,0,50328780,238,6428,490,10,2,4,58.4
2020-03-19 07:00:00,Y10111,0,97509122,360,8803,103,9,3,1,26.1
2020-03-19 07:02:00,Y10111,0,67803750,69,23084,0,12,1,1,58.4
2020-03-19 07:04:00,Y10111,0,90730427,355,6493,7,10,1,0,43.4
2020-03-19 07:06:00,Y10111,0,42836074,148,13007,377,9,1,0,28.7
2020-03-19 07:08:00,Y10111,0,96461636,298,2773,141,11,0,4,60.2
2020-03-19 07:10:00,Y10111,0,78083604,187,14833,281,11,0,4,17.4
2020-03-19 07:12:00,Y10111,0,91447604,225,24198,448,12,3,2,65.0
2020-03-19 07:14:00,Y10111,0,48206352,94,18870,271,12,1,3,4.4
2020-03-19 07:16:00,Y10111,0,89554641,206,14638,411,10,1,4,63.1
2020-03-19 07:18:00,Y10111,0,35169024,261,22589,241,11,3,4,70.0
2020-03-19 07:20:00,Y10111,0,84337158,220,11287,325,12,1,0,61.9
2020-03-19 07:22:00,Y10111,0,55864937,181,9872,389,10,2,2,22.5
2020-03-19 07:24:00,Y10111,0,69407551,155,8264,60,12,1,1,3.9
2020-03-19 07:26:00,Y10111,0,68476429,249,14853,200,10,3,2,56.1
2020-03-19 07:28:00,Y10111,0,34748772,261,18965,107,10,1,4,40.6
2020-03-19 07:30:00,Y10111,0,94713553,251,16996,22,11,3,1,3.8
2020-03-19 07:32:00,Y10111,0,46642792,102,6597,401,10,1,1,56.7
2020-03-19 07:34:00,Y10111,0,32903495,306,2465,444,12,3,4,31.2
2020-03-19 07:36:00,Y10111,0,23753786,351,442,12,10,1,3,28.8
2020-03-19 07:38:00,Y10111,0,17646627,260,2680,11,10,2,4,14.6
2020-03-19 07:40:00,Y10111,0,43965297,65,15166,107,10,2,2,51.6
2020-03-19 07:42:00,Y10111,0,83205701,383,6353,146,10,0,3,5.7
2020-03-19 07:44:00,Y10111,0,91922422,285,13814,181,11,1,0,14.8
2020-03-19 07:46:00,Y10111,0,100858961,313,18499,55,9,2,4,46.7
2020-03-19 07:48:00,Y10111,0,93385836,257,9444,228,11,2,4,50.3
2020-03-19 07:50:00,Y10111,0,102686940,377,19685,353,10,0,3,10.1
2020-03-19 07:52:00,Y10111,0,85189349,74,7832,167,11,3,1,20.1
2020-03-19 07:54:00,Y10111,0,63436491,82,17962,341,12,3,3,46.6
2020-03-19 07:56:00,Y10111,0,11893970,188,13173,311,11,2,1,35.6
2020-03-19 07:58:00,Y10111,0,60936763,193,18222,201,12,3,2,5.4
2020-03-19 08:00:00,Y10111,0,32269626,306,21228,118,9,0,0,41.3
2020-03-19 08:02:00,Y10111,0,18451146,101,18678,277,9,2,0,18.0
2020-03-19 08:04:00,Y10111,0,101654583,157,22170,17,10,3,0,54.8
2020-03-19 08:06:00,Y10111,0,72986827,348,21155,81,11,2,1,25.2
2020-03-19 08:08:00,Y10111,0,44476481,266,20999,96,9,3,1,8.8
2020-03-19 08:10:00,Y10111,0,27738319,190,10746,188,12,1,3,29.1
2020-03-19 08:12:00,Y10111,0,104874740,195,14658,6,10,0,1,30.9
2020-03-19 08:14:00,Y10111,0,73964129,384,24543,314,11,0,0,27.4
2020-03-19 08:16:00,Y10111,0,41752123,110,15459,251,11,0,3,64.6
2020-03-19 08:18:00,Y10111,0,90430441,69,13525,421,10,1,3,2.2
2020-03-19 08:20:00,Y10111,0,29398573,29,20207,85,9,3,4,24.2
2020-03-19 08:22:00,Y10111,0,88257349,81,11905,480,9,1,2,40.7
2020-03-19 08:24:00,Y10111,0,97961866,353,9258,296,12,0,4,7.3
2020-03-19 08:26:00,Y10111,0,28905896,200,19332,478,12,2,0,27.3
2020-03-19 08:28:00,Y10111,0,27170108,137,14338,180,10,2,0,42.1
2020-03-19 08:30:00,Y10111,0,104795275,185,10143,511,12,3,0,11.6
2020-03-19 08:32:00,Y10111,0,42017479,300,16254,210,10,0,2,30.1
2020-03-19 08:34:00,Y10111,0,40476277,273,10681,423,12,0,3,44.7
2020-03-19 08:36:00,Y10111,0,71420160,310,22546,86,11,1,4,53.7
2020-03-19 08:38:00,Y10111,0,16742918,252,13845,67,12,2,4,41.9
2020-03-19 08:40:00,Y10111,0,16092959,279,195,380,9,0,0,46.6
2020-03-19 08:42:00,Y10111,0,79716895,352,10477,490,9,1,3,28.5
2020-03-19 08:44:00,Y10111,0,54763340,215,19326,515,11,0,3,69.3
2020-03-19 08:46:00,Y10111,0,33368743,114,19587,381,10,2,2,47.1
2020-03-19 08:48:00,Y10111,0,22482370,345,16129,47,9,1,2,35.6
2020-03-19 08:50:00,Y10111,0,16388918,359,23709,241,11,3,1,24.7
2020-03-19 08:52:00,Y10111,0,65519470,305,17700,278,9,1,1,36.6
2020-03-19 08:54:00,Y10111,0,51650484,291,19448,449,11,1,0,6.0
2020-03-19 08:56:00,Y10111,0,71789478,160,16308,528,12,1,2,3.8
2020-03-19 08:58:00,Y10111,0,11847986,210,2566,440,9,2,2,26.5
2020-03-19 09:00:00,Y10111,0,59462940,270,20412,115,9,3,1,11.8
2020-03-19 09:02:00,Y10111,0,80109340,33,24402,224,12,2,1,64.7
2020-03-19 09:04:00,Y10111,0,72987166,230,10992,375,9,1,2,42.5
2020-03-19 09:06:00,Y10111,0,40793534,94,15928,100,9,0,1,41.8
2020-03-19 09:08:00,Y10111,0,89461433,379,14551,356,12,2,3,68.2
2020-03-19 09:10:00,Y10111,0,23273950,343,7760,132,10,1,1,69.5
2020-03-19 09:12:00,Y10111,0,30123496,288,7723,160,12,3,4,63.0
2020-03-19 09:14:00,Y10111,0,20901291,111,13404,490,12,3,0,37.9
2020-03-19 09:16:00,Y10111,0,53596855,8,18245,279,9,0,2,60.2
2020-03-19 09:18:00,Y10111,0,58399764,102,172,249,9,3,3,46.7
2020-03-19 09:20:00,Y10111,0,103737480,142,17120,275,11,1,2,59.8
2020-03-19 09:22:00,Y10111,0,43007199,127,9500,139,11,3,0,11.2
2020-03-19 09:24:00,Y10111,0,83259540,120,15567,87,10,3,4,48.4
2020-03-19 09:26:00,Y10111,0,70980952,314,9746,179,9,0,0,28.2
2020-03-19 09:28:00,Y10111,0,70293115,245,7974,138,10,3,0,31.7
2020-03-19 09:30:00,Y10111,0,65099375,322,7579,312,11,3,3,34.3
2020-03-19 09:32:00,Y10111,0,75455858,136,22243,328,12,1,3,25.4
2020-03-19 09:34:00,Y10111,0,71233183,90,8137,210,10,1,2,30.6
2020-03-19 09:36:00,Y10111,0,22058848,197,22194,99,9,0,0,36.5
2020-03-19 09:38:00,Y10111,0,61858428,37,3842,468,9,1,0,64.8
2020-03-19 09:40:00,Y10111,0,32732187,328,8042,226,10,2,2,19.5
2020-03-19 09:42:00,Y10111,0,40394945,277,12807,56,10,2,3,38.9
2020-03-19 09:44:00,Y10111,0,45301232,201,12386,174,9,0,0,18.1
2020-03-19 09:46:00,Y10111,0,10994031,353,13574,446,11,2,0,42.3
2020-03-19 09:48:00,Y10111,0,22123287,54,2521,430,11,2,0,53.7
2020-03-19 09:50:00,Y10111,0,24438666,17,1799,497,10,2,2,5.3
2020-03-19 09:52:00,Y10111,0,40396261,347,5532,382,11,3,1,26.7
2020-03-19 09:54:00,Y10111,0,101508374,280,5405,417,10,1,3,3.3
2020-03-19 09:56:00,Y10111,0,71578420,57,13279,322,9,1,2,59.5
2020-03-19 09:58:00,Y10111,0,88993437,205,17444,167,9,3,0,45.0
2020-03-19 10:00:00,Y10111,0,84050603,197,5527,367,9,2,4,4.1
2020-03-19 10:02:00,Y10111,0,27288876,67,3563,114,11,0,0,7.8
2020-03-19 10:04:00,Y10111,0,87131643,46,4083,94,12,2,0,11.7
2020-03-19 10:06:00,Y10111,0,76846909,303,16936,194,12,3,3,4.4
2020-03-19 10:08:00,Y10111,0,38044683,38,23178,396,9,1,4,62.5
2020-03-19 10:10:00,Y10111,0,46341078,174,5208,187,9,0,2,64.3
2020-03-19 10:12:00,Y10111,0,104556932,82,7863,51,11,3,1,55.1
2020-03-19 10:14:00,Y10111,0,87367760,237,6035,405,12,0,3,68.2
2020-03-19 10:16:00,Y10111,0,73645938,255,2565,46,12,2,1,9.3
2020-03-19 10:18:00,Y10111,0,29412860,307,18794,522,9,3,1,67.9
2020-03-19 10:20:00,Y10111,0,77274277,216,14158,358,12,1,4,15.6
2020-03-19 10:22:00,Y10111,0,65116552,18,18425,280,9,3,2,68.0
2020-03-19 10:24:00,Y10111,0,102412148,74,17585,164,12,0,4,63.0
2020-03-19 10:26:00,Y10111,0,93103523,331,7035,210,10,3,1,25.8
2020-03-19 10:28:00,Y10111,0,22151349,134,3591,143,12,3,1,50.6
2020-03-19 10:30:00,Y10111,0,74562527,298,7655,22,10,3,3,26.5
2020-03-19 10:32:00,Y10111,0,67486635,224,20405,56,9,0,4,67.1
2020-03-19 10:34:00,Y10111,0,86333782,112,14471,305,9,1,0,57.5
2020-03-19 10:36:00,Y10111,0,28214811,90,24250,332,10,1,1,35.2
2020-03-19 10:38:00,Y10111,0,60526144,243,3394,359,11,1,2,41.2
2020-03-19 10:40:00,Y10111,0,17849202,162,1468,43,9,2,2,19.5
2020-03-19 10:42:00,Y10111,0,11866107,62,10766,214,9,3,1,60.9
2020-03-19 10:44:00,Y10111,0,66350337,382,21016,231,10,0,4,38.0
2020-03-19 10:46:00,Y10111,0,69032973,301,7496,223,10,0,2,31.2
2020-03-19 10:48:00,Y10111,1,241873657,1499,29326,679,9,5,9,96.3
2020-03-19 10:50:00,Y10111,0,105170785,252,748,91,11,2,3,32.2
2020-03-19 10:52:00,Y10111,0,91414112,137,8725,287,11,3,4,42.2
2020-03-19 10:54:00,Y10111,0,99713458,195,5171,495,12,2,2,38.2
2020-03-19 10:56:00,Y10111,0,99524319,272,19669,278,10,0,4,47.3
2020-03-19 10:58:00,Y10111,0,26820432,130,22229,189,11,1,3,59.1
2020-03-19 11:00:00,Y10111,0,75438007,196,1191,178,9,0,2,1.6
2020-03-19 11:02:00,Y10111,0,16465157,96,17159,464,12,0,0,51.0
2020-03-19 11:04:00,Y10111,0,65374045,211,9242,293,10,0,3,35.6
2020-03-19 11:06:00,Y10111,0,98006773,157,14261,164,12,1,1,49.7
2020-03-19 11:08:00,Y10111,0,65535919,365,16295,506,11,1,0,36.4
2020-03-19 11:10:00,Y10111,0,35777113,14,17646,199,10,3,1,69.2
2020-03-19 11:12:00,Y10111,0,71020536,322,14822,258,10,0,1,16.1
2020-03-19 11:14:00,Y10111,0,65259721,164,5803,519,9,2,2,38.4
2020-03-19 11:16:00,Y10111,0,16871422,217,14251,494,9,0,4,57.9
